id,label
038998.png,5
038999.png,2
039000.png,0
039001.png,2
039002.png,6
039003.png,0
039004.png,7
039005.png,3
039006.png,6
039007.png,0
039008.png,6
039009.png,5
039010.png,7
039011.png,5
039012.png,0
039013.png,4
039014.png,3
039015.png,7
039016.png,5
039017.png,2
039018.png,2
039019.png,7
039020.png,3
039021.png,3
039022.png,2
039023.png,3
039024.png,1
039025.png,4
039026.png,0
039027.png,3
039028.png,3
039029.png,3
039030.png,3
039031.png,0
039032.png,2
039033.png,0
039034.png,3
039035.png,1
039036.png,0
039037.png,0
039038.png,2
039039.png,2
039040.png,1
039041.png,4
039042.png,0
039043.png,0
039044.png,5
039045.png,7
039046.png,3
039047.png,3
039048.png,7
039049.png,4
039050.png,6
039051.png,3
039052.png,6
039053.png,7
039054.png,3
039055.png,5
039056.png,6
039057.png,6
039058.png,2
039059.png,0
039060.png,0
039061.png,5
039062.png,2
039063.png,6
039064.png,7
039065.png,3
039066.png,6
039067.png,2
039068.png,4
039069.png,4
039070.png,3
039071.png,5
039072.png,7
039073.png,4
039074.png,5
039075.png,0
039076.png,2
039077.png,2
039078.png,2
039079.png,2
039080.png,3
039081.png,6
039082.png,5
039083.png,6
039084.png,6
039085.png,2
039086.png,0
039087.png,1
039088.png,3
039089.png,2
039090.png,4
039091.png,6
039092.png,1
039093.png,6
039094.png,6
039095.png,6
039096.png,3
039097.png,2
039098.png,7
039099.png,3
039100.png,6
039101.png,7
039102.png,3
039103.png,4
039104.png,6
039105.png,0
039106.png,3
039107.png,2
039108.png,1
039109.png,4
039110.png,1
039111.png,5
039112.png,5
039113.png,5
039114.png,2
039115.png,1
039116.png,2
039117.png,2
039118.png,6
039119.png,6
039120.png,7
039121.png,7
039122.png,7
039123.png,3
039124.png,6
039125.png,4
039126.png,5
039127.png,6
039128.png,5
039129.png,6
039130.png,1
039131.png,4
039132.png,5
039133.png,3
039134.png,1
039135.png,3
039136.png,7
039137.png,2
039138.png,6
039139.png,2
039140.png,1
039141.png,5
039142.png,2
039143.png,6
039144.png,4
039145.png,3
039146.png,4
039147.png,4
039148.png,2
039149.png,6
039150.png,1
039151.png,3
039152.png,5
039153.png,7
039154.png,6
039155.png,1
039156.png,6
039157.png,5
039158.png,2
039159.png,1
039160.png,7
039161.png,2
039162.png,7
039163.png,2
039164.png,0
039165.png,6
039166.png,7
039167.png,2
039168.png,2
039169.png,0
039170.png,1
039171.png,2
039172.png,2
039173.png,6
039174.png,1
039175.png,3
039176.png,5
039177.png,0
039178.png,0
039179.png,0
039180.png,3
039181.png,2
039182.png,3
039183.png,1
039184.png,5
039185.png,2
039186.png,0
039187.png,4
039188.png,3
039189.png,0
039190.png,7
039191.png,5
039192.png,6
039193.png,6
039194.png,3
039195.png,1
039196.png,2
039197.png,6
039198.png,6
039199.png,3
039200.png,5
039201.png,4
039202.png,1
039203.png,6
039204.png,5
039205.png,0
039206.png,5
039207.png,6
039208.png,5
039209.png,6
039210.png,3
039211.png,5
039212.png,7
039213.png,3
039214.png,1
039215.png,5
039216.png,6
039217.png,0
039218.png,3
039219.png,2
039220.png,3
039221.png,6
039222.png,7
039223.png,1
039224.png,6
039225.png,4
039226.png,0
039227.png,7
039228.png,2
039229.png,0
039230.png,2
039231.png,4
039232.png,6
039233.png,4
039234.png,0
039235.png,0
039236.png,4
039237.png,0
039238.png,5
039239.png,6
039240.png,3
039241.png,0
039242.png,5
039243.png,4
039244.png,7
039245.png,0
039246.png,0
039247.png,2
039248.png,2
039249.png,6
039250.png,0
039251.png,3
039252.png,2
039253.png,2
039254.png,5
039255.png,6
039256.png,5
039257.png,5
039258.png,1
039259.png,2
039260.png,0
039261.png,4
039262.png,6
039263.png,6
039264.png,7
039265.png,6
039266.png,1
039267.png,3
039268.png,6
039269.png,3
039270.png,7
039271.png,0
039272.png,5
039273.png,4
039274.png,2
039275.png,1
039276.png,0
039277.png,0
039278.png,0
039279.png,3
039280.png,4
039281.png,3
039282.png,2
039283.png,2
039284.png,7
039285.png,3
039286.png,7
039287.png,2
039288.png,5
039289.png,1
039290.png,7
039291.png,0
039292.png,3
039293.png,6
039294.png,2
039295.png,0
039296.png,3
039297.png,0
039298.png,6
039299.png,6
039300.png,7
039301.png,4
039302.png,4
039303.png,1
039304.png,6
039305.png,5
039306.png,0
039307.png,2
039308.png,1
039309.png,0
039310.png,5
039311.png,7
039312.png,6
039313.png,5
039314.png,1
039315.png,2
039316.png,7
039317.png,2
039318.png,2
039319.png,6
039320.png,2
039321.png,6
039322.png,6
039323.png,0
039324.png,6
039325.png,0
039326.png,0
039327.png,2
039328.png,6
039329.png,3
039330.png,5
039331.png,4
039332.png,4
039333.png,6
039334.png,2
039335.png,0
039336.png,3
039337.png,5
039338.png,2
039339.png,5
039340.png,6
039341.png,3
039342.png,0
039343.png,0
039344.png,2
039345.png,5
039346.png,1
039347.png,4
039348.png,2
039349.png,0
039350.png,2
039351.png,2
039352.png,2
039353.png,7
039354.png,6
039355.png,1
039356.png,2
039357.png,2
039358.png,7
039359.png,0
039360.png,1
039361.png,6
039362.png,3
039363.png,2
039364.png,6
039365.png,4
039366.png,0
039367.png,3
039368.png,3
039369.png,0
039370.png,3
039371.png,5
039372.png,7
039373.png,2
039374.png,6
039375.png,3
039376.png,4
039377.png,6
039378.png,4
039379.png,6
039380.png,6
039381.png,0
039382.png,0
039383.png,3
039384.png,5
039385.png,5
039386.png,5
039387.png,4
039388.png,6
039389.png,0
039390.png,1
039391.png,6
039392.png,3
039393.png,0
039394.png,2
039395.png,4
039396.png,0
039397.png,0
039398.png,0
039399.png,3
039400.png,3
039401.png,2
039402.png,6
039403.png,0
039404.png,3
039405.png,2
039406.png,1
039407.png,0
039408.png,2
039409.png,1
039410.png,6
039411.png,4
039412.png,4
039413.png,5
039414.png,2
039415.png,3
039416.png,1
039417.png,6
039418.png,3
039419.png,2
039420.png,6
039421.png,6
039422.png,1
039423.png,3
039424.png,0
039425.png,1
039426.png,4
039427.png,2
039428.png,2
039429.png,3
039430.png,6
039431.png,0
039432.png,2
039433.png,4
039434.png,3
039435.png,0
039436.png,4
039437.png,0
039438.png,7
039439.png,2
039440.png,2
039441.png,2
039442.png,2
039443.png,1
039444.png,0
039445.png,5
039446.png,4
039447.png,6
039448.png,3
039449.png,4
039450.png,1
039451.png,2
039452.png,6
039453.png,2
039454.png,0
039455.png,7
039456.png,6
039457.png,1
039458.png,3
039459.png,3
039460.png,2
039461.png,7
039462.png,6
039463.png,3
039464.png,7
039465.png,6
039466.png,7
039467.png,4
039468.png,4
039469.png,5
039470.png,5
039471.png,4
039472.png,3
039473.png,6
039474.png,1
039475.png,5
039476.png,0
039477.png,5
039478.png,0
039479.png,7
039480.png,3
039481.png,7
039482.png,4
039483.png,0
039484.png,0
039485.png,2
039486.png,1
039487.png,0
039488.png,2
039489.png,5
039490.png,4
039491.png,4
039492.png,2
039493.png,2
039494.png,3
039495.png,4
039496.png,3
039497.png,2
039498.png,2
039499.png,6
039500.png,2
039501.png,3
039502.png,3
039503.png,2
039504.png,7
039505.png,2
039506.png,5
039507.png,7
039508.png,3
039509.png,4
039510.png,7
039511.png,7
039512.png,0
039513.png,7
039514.png,6
039515.png,0
039516.png,1
039517.png,0
039518.png,7
039519.png,2
039520.png,0
039521.png,0
039522.png,5
039523.png,0
039524.png,3
039525.png,3
039526.png,6
039527.png,0
039528.png,4
039529.png,2
039530.png,3
039531.png,5
039532.png,3
039533.png,3
039534.png,6
039535.png,3
039536.png,1
039537.png,0
039538.png,0
039539.png,1
039540.png,4
039541.png,3
039542.png,6
039543.png,2
039544.png,0
039545.png,4
039546.png,1
039547.png,0
039548.png,7
039549.png,2
039550.png,0
039551.png,2
039552.png,5
039553.png,1
039554.png,4
039555.png,1
039556.png,4
039557.png,3
039558.png,0
039559.png,6
039560.png,4
039561.png,4
039562.png,1
039563.png,2
039564.png,2
039565.png,2
039566.png,2
039567.png,7
039568.png,2
039569.png,4
039570.png,2
039571.png,0
039572.png,6
039573.png,6
039574.png,2
039575.png,6
039576.png,0
039577.png,2
039578.png,7
039579.png,2
039580.png,4
039581.png,0
039582.png,1
039583.png,0
039584.png,1
039585.png,7
039586.png,1
039587.png,5
039588.png,2
039589.png,0
039590.png,5
039591.png,3
039592.png,6
039593.png,6
039594.png,1
039595.png,7
039596.png,6
039597.png,2
039598.png,1
039599.png,3
039600.png,0
039601.png,4
039602.png,6
039603.png,2
039604.png,0
039605.png,5
039606.png,1
039607.png,2
039608.png,6
039609.png,1
039610.png,0
039611.png,3
039612.png,5
039613.png,7
039614.png,5
039615.png,2
039616.png,0
039617.png,7
039618.png,3
039619.png,5
039620.png,6
039621.png,5
039622.png,0
039623.png,6
039624.png,6
039625.png,1
039626.png,4
039627.png,4
039628.png,3
039629.png,7
039630.png,6
039631.png,2
039632.png,6
039633.png,2
039634.png,2
039635.png,5
039636.png,4
039637.png,2
039638.png,0
039639.png,4
039640.png,6
039641.png,6
039642.png,1
039643.png,3
039644.png,6
039645.png,6
039646.png,3
039647.png,3
039648.png,5
039649.png,3
039650.png,1
039651.png,2
039652.png,5
039653.png,0
039654.png,5
039655.png,3
039656.png,4
039657.png,7
039658.png,3
039659.png,4
039660.png,0
039661.png,0
039662.png,3
039663.png,2
039664.png,4
039665.png,7
039666.png,0
039667.png,0
039668.png,5
039669.png,1
039670.png,4
039671.png,6
039672.png,3
039673.png,2
039674.png,4
039675.png,0
039676.png,0
039677.png,6
039678.png,1
039679.png,3
039680.png,6
039681.png,5
039682.png,1
039683.png,7
039684.png,6
039685.png,0
039686.png,3
039687.png,5
039688.png,1
039689.png,3
039690.png,1
039691.png,6
039692.png,4
039693.png,6
039694.png,5
039695.png,0
039696.png,4
039697.png,5
039698.png,2
039699.png,2
039700.png,1
039701.png,6
039702.png,2
039703.png,6
039704.png,2
039705.png,1
039706.png,2
039707.png,7
039708.png,1
039709.png,2
039710.png,5
039711.png,6
039712.png,3
039713.png,4
039714.png,6
039715.png,5
039716.png,0
039717.png,4
039718.png,3
039719.png,7
039720.png,2
039721.png,0
039722.png,2
039723.png,5
039724.png,1
039725.png,6
039726.png,0
039727.png,3
039728.png,7
039729.png,7
039730.png,0
039731.png,7
039732.png,4
039733.png,7
039734.png,0
039735.png,3
039736.png,6
039737.png,6
039738.png,1
039739.png,6
039740.png,7
039741.png,2
039742.png,6
039743.png,2
039744.png,2
039745.png,4
039746.png,5
039747.png,2
039748.png,7
039749.png,5
039750.png,7
039751.png,2
039752.png,4
039753.png,7
039754.png,6
039755.png,7
039756.png,1
039757.png,3
039758.png,1
039759.png,3
039760.png,6
039761.png,6
039762.png,7
039763.png,4
039764.png,4
039765.png,6
039766.png,6
039767.png,2
039768.png,1
039769.png,7
039770.png,6
039771.png,7
039772.png,4
039773.png,1
039774.png,6
039775.png,1
039776.png,5
039777.png,7
039778.png,6
039779.png,1
039780.png,5
039781.png,2
039782.png,2
039783.png,6
039784.png,7
039785.png,3
039786.png,4
039787.png,5
039788.png,7
039789.png,6
039790.png,1
039791.png,7
039792.png,6
039793.png,7
039794.png,7
039795.png,3
039796.png,0
039797.png,3
039798.png,2
039799.png,2
039800.png,5
039801.png,4
039802.png,2
039803.png,1
039804.png,2
039805.png,4
039806.png,5
039807.png,6
039808.png,2
039809.png,2
039810.png,4
039811.png,2
039812.png,3
039813.png,3
039814.png,2
039815.png,4
039816.png,4
039817.png,2
039818.png,2
039819.png,2
039820.png,4
039821.png,2
039822.png,2
039823.png,7
039824.png,4
039825.png,1
039826.png,3
039827.png,0
039828.png,2
039829.png,1
039830.png,1
039831.png,5
039832.png,5
039833.png,1
039834.png,0
039835.png,4
039836.png,5
039837.png,7
039838.png,4
039839.png,2
039840.png,5
039841.png,6
039842.png,3
039843.png,6
039844.png,5
039845.png,0
039846.png,5
039847.png,0
039848.png,1
039849.png,5
039850.png,6
039851.png,5
039852.png,0
039853.png,2
039854.png,2
039855.png,2
039856.png,2
039857.png,1
039858.png,2
039859.png,5
039860.png,4
039861.png,3
039862.png,5
039863.png,3
039864.png,1
039865.png,6
039866.png,3
039867.png,6
039868.png,3
039869.png,2
039870.png,1
039871.png,7
039872.png,3
039873.png,0
039874.png,2
039875.png,7
039876.png,0
039877.png,4
039878.png,0
039879.png,2
039880.png,5
039881.png,1
039882.png,2
039883.png,1
039884.png,5
039885.png,2
039886.png,7
039887.png,4
039888.png,4
039889.png,0
039890.png,5
039891.png,6
039892.png,7
039893.png,5
039894.png,6
039895.png,7
039896.png,3
039897.png,2
039898.png,1
039899.png,7
039900.png,0
039901.png,3
039902.png,6
039903.png,6
039904.png,7
039905.png,7
039906.png,2
039907.png,4
039908.png,5
039909.png,7
039910.png,7
039911.png,4
039912.png,0
039913.png,6
039914.png,7
039915.png,6
039916.png,2
039917.png,5
039918.png,3
039919.png,2
039920.png,2
039921.png,5
039922.png,1
039923.png,2
039924.png,2
039925.png,4
039926.png,5
039927.png,1
039928.png,2
039929.png,4
039930.png,4
039931.png,2
039932.png,1
039933.png,5
039934.png,2
039935.png,1
039936.png,4
039937.png,4
039938.png,5
039939.png,5
039940.png,5
039941.png,7
039942.png,5
039943.png,4
039944.png,7
039945.png,2
039946.png,5
039947.png,3
039948.png,7
039949.png,6
039950.png,6
039951.png,2
039952.png,4
039953.png,6
039954.png,1
039955.png,2
039956.png,7
039957.png,6
039958.png,2
039959.png,1
039960.png,7
039961.png,6
039962.png,4
039963.png,2
039964.png,6
039965.png,6
039966.png,0
039967.png,6
039968.png,6
039969.png,3
039970.png,2
039971.png,7
039972.png,2
039973.png,1
039974.png,7
039975.png,6
039976.png,0
039977.png,4
039978.png,5
039979.png,3
039980.png,3
039981.png,2
039982.png,0
039983.png,6
039984.png,6
039985.png,7
039986.png,7
039987.png,1
039988.png,4
039989.png,5
039990.png,0
039991.png,0
039992.png,4
039993.png,6
039994.png,7
039995.png,0
039996.png,4
039997.png,0
039998.png,2
039999.png,5
040000.png,0
